adm0_name,adm1_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,Km,413924,1,339418,70367,4139,0,0,4139
Gambia,Lrr,86948,2,54777,26084,6086,0,0,6086
Gambia,Urr,275205,2,170627,85314,19264,0,0,19264
Gambia,Crrn,108543,2,54272,42332,11940,0,0,11940
Gambia,Wcr,938238,2,703679,206412,28147,0,0,28147
Gambia,Crrs,136643,2,66955,53291,16397,0,0,16397
Gambia,Nbr,252544,1,219713,30305,2525,0,0,2525
Gambia,Bcc,28845,1,23653,4615,577,0,0,577
