adm0_name,adm1_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,Bcc,26413,1,23771,2377,264.126919,0,0,264.126919
Gambia,Crrn,138258,2,84338,40095,13826,0,0,13826
Gambia,Crrs,155579,1,130687,20225,4667,0,0,4667
Gambia,Kmc,467948,1,402436,51474,14038,0,0,14038
Gambia,Lrr,105254,2,75783,21051,8420,0,0,8420
Gambia,Nbr,209919,2,155340,41984,12595,0,0,12595
Gambia,Urr,209136,2,150578,41827,16730.88849,0,0,16730.88849
Gambia,Wcr,1143334,1,948968,182934,11433.34424,0,0,11433.34424
