adm0_name,adm1_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,Nbr,247262,2,165665.54,61815.5,19780.96,0,0,19780.96
Gambia,Crrn,106608,3,37312.8,42643.2,21321.6,5330.4,0,26652
Gambia,Urr,275205,2,126594.3,96321.75,44032.8,8256.15,0,52288.95
Gambia,Wcr,938238,2,600472.32,281471.4,56294.28,0,0,56294.28
Gambia,Lrr,86947,2,47820.85,30431.45,8694.7,0,0,8694.7
Gambia,Crrs,136643,2,56023.63,54657.2,21862.88,4099.29,0,25962.17
