adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Sierra Leone,Southern,Bo,651302,2,494990,130260,26052,0,0,26052
Sierra Leone,Northern Provinve,Tonkolili,642047,2,398069,224716,19261,0,0,19261
Sierra Leone,Northern Province,Bombali,687579,1,577566,96261,13752,0,0,13752
Sierra Leone,Southern,Bonthe,227683,2,154824,66028,6830,0,0,6830
Sierra Leone,Eastern,Kailahun,595917,2,363509,220489,11918,0,0,11918
Sierra Leone,Northern,Kambia,389835,2,198816,155934,31187,3898,0,35085
Sierra Leone,Eastern,Kenema,691764,2,325129,311294,55341,0,0,55341
Sierra Leone,Northern Province,Koinadougu,462895,2,296253,148126,18516,0,0,18516
Sierra Leone,Southern,Moyamaba,360772,2,220071,126270,14431,0,0,14431
Sierra Leone,Southern,Pujehun,391980,2,203830,156792,27439,3920,0,31358
Sierra Leone,Northern,Port Loko,696517,1,578109,104478,13930,0,0,13930
Sierra Leone,Eastern,Kono,573679,2,258156,286840,28684,0,0,28684
Sierra Leone,Western Area,Western Rural,502429,2,311506,165802,25121,0,0,25121
Sierra Leone,Western Area,Urban,1191331,2,714799,428879,47653,0,0,47653
