adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Sierra Leone,Eastern,Kailahun,577439,2,415756,144360,17323,0,0,17323
Sierra Leone,Eastern,Kenema,670314,2,496032,160875,13406,0,0,13406
Sierra Leone,Eastern,Kono,555891,1,450272,100060,5559,0,0,5559
Sierra Leone,Northern,Bombali,666259,2,466381,186553,13325,0,0,13325
Sierra Leone,Northern,Kambia,377747,2,271978,94437,11332,0,0,11332
Sierra Leone,Northern,Koinadugu,448541,2,340891,98679,8971,0,0,8971
Sierra Leone,Northern,Port Loko,674920,1,546685,121486,6749,0,0,6749
Sierra Leone,Northern,Tonkolili,583378,2,390863,175013,17501,0,0,17501
Sierra Leone,Southern,Bo,631107,1,511197,113599,6311,0,0,6311
Sierra Leone,Southern,Bonthe,220623,2,167673,48537,4412,0,0,4412
Sierra Leone,Southern,Moyamba,349586,2,272677,69917,6992,0,0,6992
Sierra Leone,Southern,Pujehun,379825,2,277272,94956,7597,0,0,7597
Sierra Leone,Western  Area Rural,Western Area Rural,486850,1,394349,87633,4869,0,0,4869
