adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Chad,Barh El Gazal,Barh-El-Gazal Sud,194065,2,137786,42694,13585,,,13585
Chad,Barh El Gazal,Barh-El-Gazal Ouest,74262,2,57182,13367,3713,,,3713
Chad,Barh El Gazal,Barh-El-Gazal Nord,85000,2,61200,20400,3400,,,3400
Chad,Batha,Batha Ouest,271536,2,195506,62453,13577,,,13577
Chad,Batha,Batha Est,247681,2,168423,64397,14861,,,14861
Chad,Batha,Fitri,151626,1,127366,24260,,,,
Chad,Borkou,Borkou,93899,1,84509,9390,,,,
Chad,Borkou,Borkou Yala,34629,1,30127,4502,,,,
Chad,Chari Baguirmi,Baguirmi,288029,1,253466,34563,,,,
Chad,Chari Baguirmi,Chari,251197,1,228589,22608,,,,
Chad,Chari Baguirmi,Loug-Chari,255177,1,227108,28069,,,,
Chad,Ennedi Est,Am Djaras,109062,2,82887,23994,2181,,,2181
Chad,Ennedi Est,Wadi Hawar,38305,2,26430,10342,1532,,,1532
Chad,Ennedi Ouest,Fada,53980,2,39945,12955,1080,,,1080
Chad,Ennedi Ouest,Mourtcha,29271,2,21075,7318,878,,,878
Chad,Guera,Guera,236837,2,177628,49736,9473,,,9473
Chad,Guera,Abtouyour,229951,1,193159,34493,2300,,,2300
Chad,Guera,Barh Signaka,142245,1,123753,15647,2845,,,2845
Chad,Guera,Mangalme,130344,2,95151,28676,6517,,,6517
Chad,Hadjer Lamis,Dagana,258675,1,212114,46562,,,,
Chad,Hadjer Lamis,Dababa,313737,1,260402,53335,,,,
Chad,Hadjer Lamis,Haraze Al Biar,206105,1,179311,26794,,,,
Chad,Kanem,Kanem,210370,2,157778,39970,12622,,,12622
Chad,Kanem,Nord Kanem,124930,2,92448,26235,6247,,,6247
Chad,Kanem,Wadi-Bissam,122570,2,83348,34320,4903,,,4903
Chad,Lac,Mamdi,191845,2,115107,49880,26858,,,26858
Chad,Lac,Wayi,289635,2,179574,86891,23171,,,23171
Chad,Lac,Fouli,53448,3,26190,13362,12293,1603,,13896
Chad,Lac,Kaya,60833,3,23117,20683,15208,1825,,17033
Chad,Logone Occidental,Lac Wey,455273,1,405193,50080,,,,
Chad,Logone Occidental,Dodje,146076,1,122704,23372,,,,
Chad,Logone Occidental,Gueni,126371,1,109943,16428,,,,
Chad,Logone Occidental,Ngourkosso,218605,1,196745,21861,,,,
Chad,Logone Oriental,La Pende,220369,1,182906,37463,,,,
Chad,Logone Oriental,Kouh Est,139193,1,118314,20879,,,,
Chad,Logone Oriental,Kouh Ouest,68003,1,62563,5440,,,,
Chad,Logone Oriental,La Nya,193565,1,178080,15485,,,,
Chad,Logone Oriental,La Nya Pende,148450,1,133605,14845,,,,
Chad,Logone Oriental,Monts De Lam,300756,1,279703,21053,,,,
Chad,Mandoul,Mandoul Oriental,351747,1,320090,31657,,,,
Chad,Mandoul,Barh Sara,298370,1,262566,35804,,,,
Chad,Mandoul,Mandoul Occidental,212461,1,197589,14872,,,,
Chad,Mayo Kebbi Est,Mayo-Boneye,324076,1,285187,38889,,,,
Chad,Mayo Kebbi Est,Kabbia,314278,1,273422,40856,,,,
Chad,Mayo Kebbi Est,Mayo-Lemie,112688,1,99165,13523,,,,
Chad,Mayo Kebbi Est,Mont Illi,313035,1,284862,28173,,,,
Chad,Mayo Kebbi Ouest,Mayo-Dallah,459735,1,422956,36779,,,,
Chad,Mayo Kebbi Ouest,Mayo-Binder,75400,1,67860,7540,,,,
Chad,Mayo Kebbi Ouest,Lac Lere,240101,1,213690,26411,,,,
Chad,Moyen Chari,Barh Koh,421322,1,379190,42132,,,,
Chad,Moyen Chari,Grande Sido,147005,1,130834,16171,,,,
Chad,Moyen Chari,Lac Iro,239238,1,224884,14354,,,,
Chad,Ouaddai,Ouara,451360,1,374629,58677,18054,,,18054
Chad,Ouaddai,Abdi,146789,1,118899,20550,7339,,,7339
Chad,Ouaddai,Assoungha,392292,1,302065,66690,23538,,,23538
Chad,Salamat,Barh Azoum,250241,1,212705,32531,5005,,,5005
Chad,Salamat,Aboudeia,88829,1,73728,12436,2665,,,2665
Chad,Salamat,Haraze Mangueigne,76106,1,64690,9894,1522,,,1522
Chad,Sila,Kimiti,420165,1,357140,50420,12605,,,12605
Chad,Sila,Djourouf Al Amar,111970,2,85097,21274,5599,,,5599
Chad,Tandjile,Tandjile Est,349713,1,286765,52457,10491,,,10491
Chad,Tandjile,Tandjite Centre,120868,1,108781,12087,,,,
Chad,Tandjile,Tandjile Ouest,438474,1,403396,35078,,,,
Chad,Tibesti,Tibesti Est,19759,1,17190,2569,,,,
Chad,Tibesti,Tibesti Ouest,15239,1,12801,2438,,,,
Chad,Wadi Fira,Biltine,232171,2,167163,44112,20895,,,20895
Chad,Wadi Fira,Dar Tama,246359,2,177378,54199,14782,,,14782
Chad,Wadi Fira,Kobe,191628,2,136056,42158,13414,,,13414
Chad,Wadi Fira,Megri,28050,2,21318,5330,1403,,,1403
