adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase
Chad,Sila,Kimiti,466065,2,330906.15,102534.3,27963.9,4660.65,0,32624.55,2,2,3,3
Chad,Tandjile,Tandjile Centre,134072,2,100554,25473.68,8044.32,0,0,8044.32,1,3,2,1
Chad,Tandjile,Tandjile Est,387917,2,224991.86,104737.59,58187.55,0,0,58187.55,1,3,2,1
Chad,Tandjile,Tandjile Ouest,486374,2,369644.24,87547.32,29182.44,0,0,29182.44,1,2,2,1
Chad,Tibesti,Tibesti Est,21917.5,3,12712.15,4602.675,3506.8,1095.875,0,4602.675,2,3,4,4
Chad,Tibesti,Tibesti Ouest,16903.9,3,9635.223,3549.819,2704.624,1014.234,0,3718.858,2,3,4,4
Chad,Wadi Fira,Biltine,257534.6,3,141644.03,64383.65,51506.92,0,0,51506.92,2,3,4,1
Chad,Wadi Fira,Dartama,273271.5,3,120239.46,81981.45,54654.3,16396.29,0,71050.59,3,3,4,1
Chad,Wadi Fira,Iriba,212561.6,3,93527.104,63768.48,42512.32,12753.696,0,55266.016,3,3,4,1
Chad,Wadi Fira,Megri,31114.4,2,23335.8,4667.16,2489.152,622.288,0,3111.44,2,2,4,1
