adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Cabo Verde,Santiago,Praia,159046.9631,1,144732.7364,14314.22668,0,0,0,0
Cabo Verde,Santiago,Rª G Santiago,8460.631078,2,6599.292241,1692.126216,169.2126216,0,0,169.2126216
Cabo Verde,Santiago,S. Domingos,14102.97656,2,11000.32172,2679.565547,423.0892969,0,0,423.0892969
Cabo Verde,Santiago,Sta Cruz,26189.67057,2,19380.35622,5761.727525,1047.586823,0,0,1047.586823
Cabo Verde,Santiago,S. L. Ogaos,7032.644147,2,5274.48311,1476.855271,281.3057659,0,0,281.3057659
Cabo Verde,Santiago,S. S. Mundo,8631.476764,2,6646.237109,1726.295353,258.9443029,0,0,258.9443029
Cabo Verde,Boa Vista,Boa Vista,16620.77337,1,15291.1115,1329.66187,0,0,0,0
Cabo Verde,S. Antao,Ribeira Grande,16347.4113,2,12587.5067,3269.48226,490.422339,0,0,490.422339
Cabo Verde,S. Antao,Porto Novo,17187.81734,2,12718.98483,3781.319814,687.5126935,0,0,687.5126935
Cabo Verde,S. Antao,Paul,5789.249924,2,4226.152444,1273.634983,289.4624962,0,0,289.4624962
Cabo Verde,S. Nicolau,Ribeira Brava,7034.872894,1,5838.944502,1195.928392,0,0,0,0
Cabo Verde,S. Nicolau,Tarrafal,5224.609021,1,4231.933307,992.675714,0,0,0,0
Cabo Verde,S. Vicente,S. Vicente,82680.34758,1,74412.31282,8268.034758,0,0,0,0
Cabo Verde,Sal,Sal,36768.95814,1,33827.44149,2941.516651,0,0,0,0
Cabo Verde,Santiago,Tarrafal,18217.13891,1,16031.08224,2186.05667,0,0,0,0
Cabo Verde,Santiago,Santa Catarina,45922,1,39033.7,6888.3,0,0,0,0
Cabo Verde,Santiago,Sao Miguel,14299,1,12297.14,2001.86,0,0,0,0
Cabo Verde,Fogo,Sao Filipe,20852,1,17515.68,3336.32,0,0,0,0
Cabo Verde,Fogo,Mosteiros,9310,1,8285.9,1024.1,0,0,0,0
Cabo Verde,Fogo,Santa Catarina,5254,1,4781.14,472.86,0,0,0,0
Cabo Verde,Maio,Maio,7111,1,5973.24,1137.76,0,0,0,0
Cabo Verde,Brava,Brava,5579,1,4518.99,1060.01,0,0,0,0
