adm0_name,adm1_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Bolama,35574,2,26325,6759,2490,0,0,2490
Guinea-Bissau,Quinara,68884,1,62684,6200,0,0,0,0
Guinea-Bissau,Oio,241829,1,212810,29019,0,0,0,0
Guinea-Bissau,Bafata,225680,1,194085,31595,0,0,0,0
Guinea-Bissau,Gabu,241348,1,205146,36202,0,0,0,0
Guinea-Bissau,Biombo,106694,1,98158,8536,0,0,0,0
Guinea-Bissau,Cacheu,204846,1,184361,20485,0,0,0,0
Guinea-Bissau,Tombali,101131,1,90007,11124,0,0,0,0
