adm0_name,adm1_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Bafata,233876,2,184762,44436,4678,0,0,4678
Guinea-Bissau,Biombo,112095,2,86313,16814,8967.6,0,0,8967.6
Guinea-Bissau,Bolama,36289,2,22499,11250,2540.23,0,0,2540.23
Guinea-Bissau,Cacheu,210208,2,149248,56756,4204,0,0,4204
Guinea-Bissau,Gabu,257538,2,188003,51508,18028,0,0,18028
Guinea-Bissau,Oio,250512,2,175358,50102,25051,0,0,25051
Guinea-Bissau,Quinara,71808,2,44521,20106,7181,0,0,7181
Guinea-Bissau,Tombali,103981,2,74866,20796,8318,0,0,8318
