adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Central African Republic,Bamingui-Bangoran,Bamingui,9132,3,1370,2283,4109,1370,0,5479
Central African Republic,Bamingui-Bangoran,Ndele,50500,3,7575,12625,22725,7575,0,30300
Central African Republic,Bangui,Arrondissement 2,92451,3,27735,27735,36980,0,0,36980
Central African Republic,Bangui,Arrondissement 3,134687,3,33672,33672,53875,13469,0,67344
Central African Republic,Bangui,Arrondissement 4,140950,3,21143,70475,42285,7048,0,49333
Central African Republic,Bangui,Arrondissement 5,188832,3,18883,94416,56650,18883,0,75533
Central African Republic,Bangui,Arrondissement 6,121226,3,30307,42429,36368,12123,0,48491
Central African Republic,Bangui,Arrondissement 7,66710,3,16678,23349,20013,6671,0,26684
Central African Republic,Bangui,Arrondissement 8,113349,3,28337,62342,17002,5667,0,22669
Central African Republic,Basse-Kotto,Alindao,83427,4,16685,20857,25028,20857,0,45885
Central African Republic,Basse-Kotto,Kembe,48629,4,9726,9726,19452,9726,0,29178
Central African Republic,Basse-Kotto,Mingala,37000,4,5550,7400,14800,9250,0,24050
Central African Republic,Basse-Kotto,Mobaye,77114,4,11567,23134,26990,15423,0,42413
Central African Republic,Basse-Kotto,Satema,30136,4,6027,7534,9041,7534,0,16575
Central African Republic,Basse-Kotto,Zangba,47216,3,9443,11804,18886,7082,0,25968
Central African Republic,Haut-Mbomou,Obo,37867,4,3787,9467,15147,9467,0,24614
Central African Republic,Haut-Mbomou,Zemio,30203,4,3020,6041,13591,7551,0,21142
Central African Republic,Haute-Kotto,Bria,91639,3,18328,32074,27492,13746,0,41238
Central African Republic,Kemo,Dekoa,46912,3,9382,11728,18765,7037,0,25802
Central African Republic,Kemo,Mala,18567,4,1857,4642,5570,6498,0,12068
Central African Republic,Kemo,Ndjoukou,37251,3,9313,11175,13038,3725,0,16763
Central African Republic,Kemo,Sibut,52262,4,10452,13066,18292,10452,0,28744
Central African Republic,Lobaye,Boda,57617,3,11523,17285,20166,8643,0,28809
Central African Republic,Lobaye,Boganangone,35252,3,5288,10576,15863,3525,0,19388
Central African Republic,Lobaye,Boganda,16887,3,3377,6755,5910,844,0,6754
Central African Republic,Lobaye,Mbaiki,182383,3,82072,45596,45596,9119,0,54715
Central African Republic,Lobaye,Mongoumba,28056,3,5611,11222,9820,1403,0,11223
Central African Republic,Mambere-Kadei,Amada-Gaza,21539,3,3231,8616,7539,2154,0,9693
Central African Republic,Mambere-Kadei,Berberati,174053,3,52216,60919,43513,17405,0,60918
Central African Republic,Mambere-Kadei,Carnot,116753,3,11675,46701,40864,17513,0,58377
Central African Republic,Mambere-Kadei,Dede-Mokouba,26434,3,3965,11895,9252,1322,0,10574
Central African Republic,Mambere-Kadei,Gadzi,72010,3,7201,25204,28804,10802,0,39606
Central African Republic,Mambere-Kadei,Gamboula,35263,3,3526,12342,15868,3526,0,19394
Central African Republic,Mambere-Kadei,Sosso-Nakombo,17473,3,4368,5242,6116,1747,0,7863
Central African Republic,Mbomou,Bakouma,28312,4,4247,5662,12740,5662,0,18402
Central African Republic,Mbomou,Bangassou,85124,3,8512,21281,42562,12769,0,55331
Central African Republic,Mbomou,Gambo,26673,3,4001,6668,12003,4001,0,16004
Central African Republic,Mbomou,Ouango,56127,4,11225,8419,25257,11225,0,36482
Central African Republic,Mbomou,Rafai,18729,3,1873,4682,9365,2809,0,12174
Central African Republic,Nana-Gribizi,Kaga-Bandoro,123966,3,18595,43388,43388,18595,0,61983
Central African Republic,Nana-Gribizi,Mbres,27096,3,4064,8129,10838,4064,0,14902
Central African Republic,Nana-Mambere,Abba,29725,3,5945,10404,10404,2973,0,13377
Central African Republic,Nana-Mambere,Baboua,53750,3,8063,16125,24188,5375,0,29563
