adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Central African Republic,Bamingui-Bangoran,Bamingui,9132,3,2739,3652,2283,456,0,2739
Central African Republic,Bamingui-Bangoran,Ndele,50500,3,12625,22725,12625,2525,0,15150
Central African Republic,Bangui,Bangui,876341,2,438170,306719,131451,0,0,131451
Central African Republic,Basse-Kotto,Alindao,83427,3,12514,20856,37542,12514,0,50056
Central African Republic,Basse-Kotto,Kembe,43220,3,6483,12966,17288,6483,0,23771
Central African Republic,Basse-Kotto,Mobaye,75706,3,11355,30282,22711,11355,0,34066
Central African Republic,Basse-Kotto,Satema,36754,3,3675,11026,16539,5513,0,22052
Central African Republic,Basse-Kotto,Zangba,39506,3,5925,13827,15802,3950,0,19752
Central African Republic,Haut-Mbomou,Obo,47808,4,4780,11952,19123,11952,0,31075
Central African Republic,Haut-Mbomou,Zemio,13377,4,1337,4681,4681,2675,0,7356
Central African Republic,Haute-Kotto,Bria,88319,4,13247,26495,30911,17663,0,48574
Central African Republic,Kemo,Dekoa,46055,3,11513,18422,11513,4605,0,16118
Central African Republic,Kemo,Mala,18227,3,4556,6379,4556,2734,0,7290
Central African Republic,Kemo,Ndjoukou,36573,4,5485,7314,16457,7314,0,23771
Central African Republic,Kemo,Sibut,51308,3,15392,17957,10261,7696,0,17957
Central African Republic,Lobaye,Boda,55225,3,13806,27612,11045,2761,0,13806
Central African Republic,Lobaye,Boganangone,33848,3,8462,18616,5077,1692,0,6769
Central African Republic,Lobaye,Boganda,16215,3,3243,8107,4053,810,0,4863
Central African Republic,Lobaye,Mbaiki,175068,2,43767,105040,17506,8753,0,26259
Central African Republic,Lobaye,Mongoumba,26943,3,4041,16165,5388,1347,0,6735
Central African Republic,Mambere-Kadei,Amada-Gaza,21292,3,6387,5323,7452,2129,0,9581
Central African Republic,Mambere-Kadei,Carnot,115490,3,28872,28872,40421,17323,0,57744
Central African Republic,Mambere-Kadei,Dede-Mokouba,25553,3,6388,7665,8943,2555,0,11498
Central African Republic,Mambere-Kadei,Gadzi,70752,3,17688,24763,21225,7075,0,28300
Central African Republic,Mambere-Kadei,Gamboula,33623,3,8405,8405,13449,3362,0,16811
Central African Republic,Mambere-Kadei,Sosso-Nakombo,17205,3,6021,4301,5161,1720,0,6881
Central African Republic,Mbomou,Bakouma,21930,3,2193,10965,6579,2193,0,8772
Central African Republic,Mbomou,Bangassou,90928,3,9092,27278,40917,13639,0,54556
Central African Republic,Mbomou,Gambo,15832,3,2374,3958,7124,2374,0,9498
Central African Republic,Mbomou,Ouango,62942,3,18882,31471,9441,3147,0,12588
Central African Republic,Mbomou,Rafai,18049,3,1804,5414,8122,2707,0,10829
Central African Republic,Nana-Gribizi,Kaga-Bandoro,120197,3,18029,48078,36059,18029,0,54088
Central African Republic,Nana-Mambere,Abba,29195,2,5839,18976,4379,0,0,4379
Central African Republic,Nana-Mambere,Baboua,52835,2,13208,31701,7925,0,0,7925
Central African Republic,Nana-Mambere,Baoro,34347,2,25760,6869,1717,0,0,1717
Central African Republic,Nana-Mambere,Bouar,104949,2,26237,62969,10494,5247,0,15741
Central African Republic,Ombella M'poko,Bimbo,282601,2,141300,98910,42390,0,0,42390
Central African Republic,Ombella M'poko,Boali,27735,2,13867,9707,4160,0,0,4160
Central African Republic,Ombella M'poko,Bogangolo,9466,3,3313,4259,1419,473,0,1892
Central African Republic,Ombella M'poko,Bossembele,37710,3,11313,15084,9427,1885,0,11312
Central African Republic,Ombella M'poko,Damara,36049,2,12617,18024,3604,1802,0,5406
Central African Republic,Ombella M'poko,Yaloke,39332,3,11799,17699,7866,1966,0,9832
Central African Republic,Ouaka,Bakala,5985,3,1197,2693,1795,299,0,2094
Central African Republic,Ouaka,Bambari,170726,3,25608,59754,68290,17072,0,85362
Central African Republic,Ouaka,Grimari,57984,3,5798,20294,28992,2899,0,31891
Central African Republic,Ouaka,Ippy,44447,4,6667,13334,15556,8889,0,24445
Central African Republic,Ouaka,Kouango,89151,4,17830,26745,26745,17830,0,44575
Central African Republic,Ouham,Batangafo,78527,4,7852,19631,35337,15705,0,51042
Central African Republic,Ouham,Bossangoa,148875,3,14887,52106,66993,14887,0,81880
Central African Republic,Ouham,Bouca,66747,3,10012,16686,30036,10012,0,40048
Central African Republic,Ouham,Kabo,50237,4,5023,15071,20094,10047,0,30141
Central African Republic,Ouham,Markounda,22516,3,3377,10132,6754,2251,0,9005
Central African Republic,Ouham,Nana-Bakassa,57222,3,11444,20027,20027,5722,0,25749
Central African Republic,Ouham,Nangha Boguila,27657,3,2765,11062,9679,4148,0,13827
Central African Republic,Ouham Pende,Bocaranga,82969,3,16593,33187,29039,4148,0,33187
Central African Republic,Ouham Pende,Bossemtele,22205,3,5551,9992,5551,1110,0,6661
Central African Republic,Ouham Pende,Bozoum,53137,3,10627,26568,13284,2656,0,15940
Central African Republic,Ouham Pende,Koui,26512,3,2651,7953,11930,3976,0,15906
Central African Republic,Ouham Pende,Ngaoundaye,110481,3,22096,49716,22096,16572,0,38668
Central African Republic,Ouham Pende,Paoua,196266,3,29439,98133,58879,9813,0,68692
Central African Republic,Sangha-Mbaere,Bambio,15173,3,3793,6069,4551,758,0,5309
Central African Republic,Sangha-Mbaere,Bayanga,12864,3,3216,3859,4502,1286,0,5788
Central African Republic,Sangha-Mbaere,Nola,98728,3,24682,24682,34554,14809,0,49363
Central African Republic,Vakaga,Birao,36041,3,5406,14416,12614,3604,0,16218
Central African Republic,Vakaga,Birao Camp,30000,3,0,6000,19500,4500,0,24000
