adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Central African Republic,Bamingui-Bangoran,Bamingui,9132,3,1370,2283,4109,1370,0,5479
Central African Republic,Bamingui-Bangoran,Ndele,50500,3,7575,12625,22725,7575,0,30300
Central African Republic,Bangui,Bangui,899663,3,134949,314882,404848,44983,0,449832
Central African Republic,Basse-Kotto,Alindao,83427,4,20857,20857,25028,16685,0,41713
Central African Republic,Basse-Kotto,Kembe,48629,3,12157,9726,19452,7294,0,26746
Central African Republic,Basse-Kotto,Mingala,37000,3,5550,9250,16650,5550,0,22200
Central African Republic,Basse-Kotto,Mobaye,77114,3,11567,19279,34701,11567,0,46268
Central African Republic,Basse-Kotto,Satema,30136,3,6027,6027,13561,4520,0,18081
Central African Republic,Basse-Kotto,Zangba,47216,3,9443,14165,16526,7082,0,23608
Central African Republic,Haut-Mbomou,Obo,37867,4,5680,9467,15147,7573,0,22720
Central African Republic,Haut-Mbomou,Zemio,30203,4,4530,6041,12081,7551,0,19632
Central African Republic,Haute-Kotto,Bria,91639,3,18328,32074,27492,13746,0,41238
Central African Republic,Kemo,Dekoa,46912,4,2346,11728,23456,9382,0,32838
Central African Republic,Kemo,Mala,18567,3,6498,6498,3713,1857,0,5570
Central African Republic,Kemo,Ndjoukou,37251,4,3725,11175,14900,7450,0,22350
Central African Republic,Kemo,Sibut,52262,3,2613,13066,28744,7839,0,36583
Central African Republic,Lobaye,Boda,57617,3,11523,20166,23047,2881,0,25928
Central African Republic,Lobaye,Mbaiki,182383,3,54715,72953,45596,9119,0,54715
Central African Republic,Lobaye,Mongoumba,28056,3,4208,8417,12625,2806,0,15431
Central African Republic,Mambere-Kadei,Amada-Gaza,21539,3,2154,6462,9693,3231,0,12923
Central African Republic,Mambere-Kadei,Berberati,174053,3,52216,52216,60919,8703,0,69622
Central African Republic,Mambere-Kadei,Carnot,116753,3,11675,58377,29188,17513,0,46701
Central African Republic,Mambere-Kadei,Dede-Mokouba,26434,3,3965,11895,9252,1322,0,10574
Central African Republic,Mambere-Kadei,Gadzi,72010,3,7201,25204,28804,10802,0,39606
Central African Republic,Mambere-Kadei,Gamboula,35263,3,7053,14105,12342,1763,0,14105
Central African Republic,Mambere-Kadei,Sosso-Nakombo,17473,3,4368,5242,6116,1747,0,7863
Central African Republic,Mbomou,Bakouma,28312,3,4247,7078,12740,4247,0,16987
Central African Republic,Mbomou,Bangassou,85124,3,17025,25537,29793,12769,0,42562
Central African Republic,Mbomou,Gambo,26673,3,6668,6668,9336,4001,0,13337
Central African Republic,Mbomou,Ouango,56127,4,14032,11225,16838,14032,0,30870
Central African Republic,Mbomou,Rafai,18729,3,4682,6555,5619,1873,0,7492
Central African Republic,Nana-Gribizi,Kaga-Bandoro,123966,3,24793,43388,43388,12397,0,55785
Central African Republic,Nana-Gribizi,Mbres,27096,3,4064,8129,10838,4064,0,14902
Central African Republic,Nana-Mambere,Abba,29725,3,4459,10404,11890,2973,0,14863
Central African Republic,Nana-Mambere,Baboua,53750,3,8063,18813,21500,5375,0,26875
Central African Republic,Nana-Mambere,Baoro,80794,3,32318,20199,20199,8079,0,28278
Central African Republic,Nana-Mambere,Bouar,106697,3,37344,26674,32009,10670,0,42679
Central African Republic,Ombella M'poko,Bimbo,287853,3,57571,86356,115141,28785,0,143926
Central African Republic,Ombella M'poko,Boali,28243,3,7061,14122,7061,0,0,7061
Central African Republic,Ombella M'poko,Bogangolo,9642,3,4339,1446,3375,482,0,3857
Central African Republic,Ombella M'poko,Bossembele,38399,3,11520,19200,7680,0,0,7680
Central African Republic,Ombella M'poko,Damara,36717,3,9179,18359,9179,0,0,9179
Central African Republic,Ombella M'poko,Yaloke,39996,3,11999,17998,7999,2000,0,9999
