adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase
Nigeria,Katsina,Sabuwa,220531,2,92623.13364,88212.50823,39695.6287,0,0,39695.6287,2,3,NA,NA
Nigeria,Katsina,Batagarawa,296373,2,148186.3728,103730.461,44455.91185,0,0,44455.91185,2,3,NA,NA
Nigeria,Katsina,Batsari,325868,2,162933.7618,114053.6332,48880.12853,0,0,48880.12853,2,3,NA,NA
Nigeria,Katsina,Charanchi,214747,2,107373.3756,75161.36295,32212.01269,0,0,32212.01269,2,3,NA,NA
Nigeria,Katsina,Dan Musa,177439,2,88719.47667,62103.63367,26615.843,0,0,26615.843,2,3,NA,NA
Nigeria,Katsina,Dutsin-Ma,266227,2,133113.7027,93179.59186,39934.1108,0,0,39934.1108,2,3,NA,NA
Nigeria,Katsina,Jibia,262475,2,131237.261,91866.08272,39371.17831,0,0,39371.17831,2,3,NA,NA
Nigeria,Katsina,Kaita,285942,2,142970.8997,100079.6298,42891.26992,0,0,42891.26992,2,3,NA,NA
Nigeria,Katsina,Katsina,498710,2,249355.1069,174548.5748,74806.53207,0,0,74806.53207,2,3,NA,NA
Nigeria,Katsina,Kurfi,182941,2,91470.65047,64029.45533,27441.19514,0,0,27441.19514,2,3,NA,NA
Nigeria,Katsina,Rimi,241558,2,120778.8815,84545.21706,36233.66445,0,0,36233.66445,2,3,NA,NA
Nigeria,Katsina,Safana,290334,2,145167.1359,101616.9951,43550.14078,0,0,43550.14078,2,3,NA,NA
Nigeria,Kebbi,Arewa,295367,2,191988.55,82702.76,20675.69,0,0,20675.69,2,2,NA,NA
Nigeria,Kebbi,Argungu,311745,2,202634.25,87288.6,21822.15,0,0,21822.15,2,2,NA,NA
Nigeria,Kebbi,Augie,181161,2,117754.65,50725.08,12681.27,0,0,12681.27,2,2,NA,NA
Nigeria,Kebbi,Bagudo,370538,2,240849.7,103750.64,25937.66,0,0,25937.66,2,2,NA,NA
Nigeria,Kebbi,Dandi,227620,2,147953,63733.6,15933.4,0,0,15933.4,2,2,NA,NA
Nigeria,Kebbi,Suru,231144,2,150243.6,64720.32,16180.08,0,0,16180.08,2,2,NA,NA
Nigeria,Kebbi,Aliero,104427,1,85630.14,13575.51,5221.35,0,0,5221.35,1,2,NA,NA
Nigeria,Kebbi,Birnin Kebbi,418186,1,342912.52,54364.18,20909.3,0,0,20909.3,1,2,NA,NA
Nigeria,Kebbi,Bunza,192337,1,157716.34,25003.81,9616.85,0,0,9616.85,1,2,NA,NA
Nigeria,Kebbi,Gwandu,235195,1,192859.9,30575.35,11759.75,0,0,11759.75,1,2,NA,NA
Nigeria,Kebbi,Jega,307867,1,252450.94,40022.71,15393.35,0,0,15393.35,2,2,NA,NA
Nigeria,Kebbi,Kalgo,132215,1,108416.3,17187.95,6610.75,0,0,6610.75,1,2,NA,NA
Nigeria,Kebbi,Koko/Besse,241019,1,197635.58,31332.47,12050.95,0,0,12050.95,1,2,NA,NA
Nigeria,Kebbi,Maiyama,270506,1,221814.92,35165.78,13525.3,0,0,13525.3,1,2,NA,NA
Nigeria,Kebbi,Danko/Wasagu,412973,2,251913.53,123891.9,37167.57,0,0,37167.57,2,2,NA,NA
Nigeria,Kebbi,Fakai,186460,2,113740.6,55938,16781.4,0,0,16781.4,2,2,NA,NA
Nigeria,Kebbi,Ngaski,196315,2,119752.15,58894.5,17668.35,0,0,17668.35,2,2,NA,NA
Nigeria,Kebbi,Sakaba,142802,2,87109.22,42840.6,12852.18,0,0,12852.18,2,2,NA,NA
Nigeria,Kebbi,Shanga,197933,2,120739.13,59379.9,17813.97,0,0,17813.97,2,2,NA,NA
Nigeria,Kebbi,Yauri,156558,2,95500.38,46967.4,14090.22,0,0,14090.22,2,2,NA,NA
Nigeria,Kebbi,Zuru,257393,2,157009.73,77217.9,23165.37,0,0,23165.37,2,2,NA,NA
Nigeria,Gombe,Akko,508820,2,269674.6,178087,61058.4,0,0,61058.4,2,3,NA,NA
Nigeria,Gombe,Yamaltu Deba,384413,2,203738.89,134544.55,46129.56,0,0,46129.56,2,3,NA,NA
Nigeria,Gombe,Balanga,320107,2,182460.99,96032.1,41613.91,0,0,41613.91,2,2,NA,NA
Nigeria,Gombe,Billiri,304437,2,173529.09,91331.1,39576.81,0,0,39576.81,2,2,NA,NA
Nigeria,Gombe,Kaltungo,225612,2,128598.84,67683.6,29329.56,0,0,29329.56,2,2,NA,NA
Nigeria,Gombe,Shongom,228195,2,130071.15,68458.5,29665.35,0,0,29665.35,2,2,NA,NA
Nigeria,Gombe,Gombe,403618,2,274460.24,100904.5,28253.26,0,0,28253.26,1,3,NA,NA
Nigeria,Gombe,Kwami,294126,2,200005.68,73531.5,20588.82,0,0,20588.82,1,3,NA,NA
Nigeria,Gombe,Funakaye,355556,2,241778.08,88889,24888.92,0,0,24888.92,1,3,NA,NA
Nigeria,Gombe,Dukku,312036,2,212184.48,78009,21842.52,0,0,21842.52,1,3,NA,NA
Nigeria,Gombe,Nafada,208112,2,141516.16,52028,14567.84,0,0,14567.84,1,3,NA,NA
Nigeria,Lagos,Agege,1710025,2,1026015,513007.5,171002.5,0,0,171002.5,2,2,NA,NA
Nigeria,Lagos,Ajeromi_ifelodun,2375835,2,1425501,712750.5,237583.5,0,0,237583.5,2,2,NA,NA
Nigeria,Lagos,Alimosho,3388429,2,2033057.4,1016528.7,338842.9,0,0,338842.9,2,2,NA,NA
Nigeria,Lagos,Amuwo_odofin,868982,2,521389.2,260694.6,86898.2,0,0,86898.2,2,2,NA,NA
Nigeria,Lagos,Badagry,629707,2,377824.2,188912.1,62970.7,0,0,62970.7,2,2,NA,NA
Nigeria,Lagos,Ifako_ijaiye,1232074,2,739244.4,369622.2,123207.4,0,0,123207.4,2,2,NA,NA
Nigeria,Lagos,Ikeja,1073823,2,644293.8,322146.9,107382.3,0,0,107382.3,2,2,NA,NA
Nigeria,Lagos,Mushin,2187499,2,1312499.4,656249.7,218749.9,0,0,218749.9,2,2,NA,NA
Nigeria,Lagos,Ojo,1558497,2,935098.2,467549.1,155849.7,0,0,155849.7,2,2,NA,NA
Nigeria,Lagos,Oshodi_osolo,1878010,2,1126806,563403,187801,0,0,187801,2,2,NA,NA
Nigeria,Lagos,Ibeju_lekki,164769,2,105452.16,44487.63,14829.21,0,0,14829.21,2,2,NA,NA
Nigeria,Lagos,Ikorodu,1140572,2,729966.08,307954.44,102651.48,0,0,102651.48,2,2,NA,NA
Nigeria,Lagos,Kosofe,1547060,2,990118.4,417706.2,139235.4,0,0,139235.4,2,2,NA,NA
Nigeria,Lagos,Shomolu,1696880,2,1086003.2,458157.6,152719.2,0,0,152719.2,2,2,NA,NA
Nigeria,Lagos,Eti_osa,1628007,2,862843.71,569802.45,195360.84,0,0,195360.84,2,2,NA,NA
Nigeria,Lagos,Apapa,864699,2,458290.47,302644.65,103763.88,0,0,103763.88,2,2,NA,NA
Nigeria,Lagos,Lagos_island,1423302,2,754350.06,498155.7,170796.24,0,0,170796.24,2,2,NA,NA
Nigeria,Lagos,Lagos_mainland,1041956,2,552236.68,364684.6,125034.72,0,0,125034.72,2,2,NA,NA
Nigeria,Lagos,Surulere,2109444,2,1118005.32,738305.4,253133.28,0,0,253133.28,2,2,NA,NA
Nigeria,Plateau,Barkin Ladi,269178,3,102287.64,107671.2,56527.38,2691.78,0,59219.16,3,3,NA,NA
Nigeria,Plateau,Bassa,284036,3,107933.68,113614.4,59647.56,2840.36,0,62487.92,3,3,NA,NA
Nigeria,Plateau,Jos East,133563,3,50753.94,53425.2,28048.23,1335.63,0,29383.86,3,3,NA,NA
Nigeria,Plateau,Jos North,650660,3,247250.8,260264,136638.6,6506.6,0,143145.2,3,3,NA,NA
Nigeria,Plateau,Jos South,464186,3,176390.68,185674.4,97479.06,4641.86,0,102120.92,3,3,NA,NA
Nigeria,Plateau,Riyom,197996,3,75238.48,79198.4,41579.16,1979.96,0,43559.12,3,3,NA,NA
Nigeria,Plateau,Bokkos,268795,2,158589.05,80638.5,29567.45,0,0,29567.45,1,3,NA,NA
Nigeria,Plateau,Kanam,251113,2,148156.67,75333.9,27622.43,0,0,27622.43,1,3,NA,NA
Nigeria,Plateau,Kanke,186867,2,110251.53,56060.1,20555.37,0,0,20555.37,1,3,NA,NA
Nigeria,Plateau,Mangu,448074,2,264363.66,134422.2,49288.14,0,0,49288.14,1,3,NA,NA
Nigeria,Plateau,Pankshin,284451,2,167826.09,85335.3,31289.61,0,0,31289.61,1,3,NA,NA
Nigeria,Plateau,Mikang,145548,2,88784.28,43664.4,13099.32,0,0,13099.32,2,3,NA,NA
Nigeria,Plateau,Langtang North,213614,2,130304.54,64084.2,19225.26,0,0,19225.26,2,3,NA,NA
Nigeria,Plateau,Langtang South,158567,2,96725.87,47570.1,14271.03,0,0,14271.03,2,3,NA,NA
Nigeria,Plateau,Qu'an Pan,295066,2,179990.26,88519.8,26555.94,0,0,26555.94,2,3,NA,NA
Nigeria,Plateau,Shendam,306689,2,187080.29,92006.7,27602.01,0,0,27602.01,2,3,NA,NA
Nigeria,Plateau,Wase,239615,2,146165.15,71884.5,21565.35,0,0,21565.35,2,3,NA,NA
Nigeria,Sokoto,Sokoto Idps,56593,3,20939.41,16977.9,15846.04,2829.65,0,18675.69,NA,NA,NA,NA
Nigeria,Sokoto,Binji,203362,2,122017.302,50840.5425,30504.3255,0,0,30504.3255,2,2,NA,NA
Nigeria,Sokoto,Gudu,215093,2,129055.656,53773.19,32263.914,0,0,32263.914,2,2,NA,NA
Nigeria,Sokoto,Kware,158860,2,95315.994,39714.9975,23828.9985,0,0,23828.9985,2,2,NA,NA
Nigeria,Sokoto,Silame,171248,2,102748.68,42811.95,25687.17,0,0,25687.17,2,2,NA,NA
Nigeria,Sokoto,Sokoto North,364253,2,218551.992,91063.33,54637.998,0,0,54637.998,2,2,NA,NA
Nigeria,Sokoto,Sokoto South,318696,2,191217.852,79674.105,47804.463,0,0,47804.463,2,2,NA,NA
Nigeria,Sokoto,Tangaza,156849,2,94109.658,39212.3575,23527.4145,0,0,23527.4145,2,2,NA,NA
Nigeria,Sokoto,Wamakko,234890,2,140934.282,58722.6175,35233.5705,0,0,35233.5705,2,2,NA,NA
Nigeria,Sokoto,Gada,427014,3,204966.8688,123834.1499,93943.1482,4270.1431,0,98213.2913,3,3,NA,NA
Nigeria,Sokoto,Goronyo,312663,3,150078.2688,90672.2874,68785.8732,3126.6306,0,71912.5038,3,3,NA,NA
Nigeria,Sokoto,Gwadabawa,381777,3,183252.8208,110715.2459,83990.8762,3817.7671,0,87808.6433,3,3,NA,NA
Nigeria,Sokoto,Illela,175402,3,84192.8592,50866.5191,38588.3938,1754.0179,0,40342.4117,3,3,NA,NA
Nigeria,Sokoto,Isa,260967,3,125264.0784,75680.3807,57412.7026,2609.6683,0,60022.3709,3,3,NA,NA
Nigeria,Sokoto,Rabah,236192,3,113372.0688,68495.6249,51962.1982,2361.9181,0,54324.1163,3,3,NA,NA
Nigeria,Sokoto,Sabon Birni,287226,3,137868.6048,83295.6154,63189.7772,2872.2626,0,66062.0398,3,3,NA,NA
Nigeria,Sokoto,Wurno,262769,3,126129.0624,76202.9752,57809.1536,2627.6888,0,60436.8424,3,3,NA,NA
Nigeria,Sokoto,Bodinga,271714,3,149442.7,62494.22,57059.94,2717.14,0,59777.08,3,3,NA,NA
Nigeria,Sokoto,Dange/Shuni,292406,3,160823.1185,67253.3041,61405.1907,2924.0567,0,64329.2474,3,3,NA,NA
Nigeria,Sokoto,Kebbe,256814,3,141247.8375,59067.2775,53930.9925,2568.1425,0,56499.135,3,3,NA,NA
Nigeria,Sokoto,Shagari,277442,3,152593.0065,63811.6209,58262.7843,2774.4183,0,61037.2026,3,3,NA,NA
Nigeria,Sokoto,Tambuwal,354152,3,194783.6605,81454.9853,74371.9431,3541.5211,0,77913.4642,3,3,NA,NA
Nigeria,Sokoto,Tureta,115556,3,63556.0145,26577.9697,24266.8419,1155.5639,0,25422.4058,3,3,NA,NA
Nigeria,Sokoto,Yabo,175268,3,96397.3395,40311.6147,36806.2569,1752.6789,0,38558.9358,3,3,NA,NA
Nigeria,Taraba,Bali,319728,1,262176.96,44761.92,12789.12,0,NA,12789.12,1,3,NA,NA
Nigeria,Taraba,Gashaka,132067,1,108294.94,18489.38,5282.68,0,NA,5282.68,1,3,NA,NA
Nigeria,Taraba,Gassol,402311,1,329895.02,56323.54,16092.44,0,NA,16092.44,1,3,NA,NA
Nigeria,Taraba,Kurmi,138304,1,113409.28,19362.56,5532.16,0,NA,5532.16,1,3,NA,NA
Nigeria,Taraba,Sardauna,339944,1,278754.08,47592.16,13597.76,0,NA,13597.76,1,3,NA,NA
Nigeria,Taraba,Ardo Kola,136034,1,110187.54,19044.76,6801.7,0,NA,6801.7,1,3,NA,NA
Nigeria,Taraba,Jalingo,212599,1,172205.19,29763.86,10629.95,0,NA,10629.95,1,3,NA,NA
Nigeria,Taraba,Karim Lamido,293820,1,237994.2,41134.8,14691,0,NA,14691,1,3,NA,NA
Nigeria,Taraba,Lau,144225,1,116822.25,20191.5,7211.25,0,NA,7211.25,1,3,NA,NA
Nigeria,Taraba,Yorro,136156,1,110286.36,19061.84,6807.8,0,NA,6807.8,1,3,NA,NA
Nigeria,Taraba,Zing,193459,1,156701.79,27084.26,9672.95,0,NA,9672.95,1,3,NA,NA
Nigeria,Taraba,Donga,201670,1,165369.4,26217.1,10083.5,0,NA,10083.5,1,3,NA,NA
Nigeria,Taraba,Ibi,127737,1,104744.34,16605.81,6386.85,0,NA,6386.85,1,3,NA,NA
Nigeria,Taraba,Takum,234147,1,192000.54,30439.11,11707.35,0,NA,11707.35,1,3,NA,NA
Nigeria,Taraba,Ussa,133708,1,109640.56,17382.04,6685.4,0,NA,6685.4,1,3,NA,NA
Nigeria,Taraba,Wukari,361033,1,296047.06,46934.29,18051.65,0,NA,18051.65,1,3,NA,NA
