adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Liberia,Southeastern,Grand Gedeh,156709,2,122233,32909,1567,0,0,1567
Liberia,Southeastern,Maryland,170071,1,147962,22109,0,0,0,0
Liberia,Southeastern,Grannd Kru,72454,1,63760,8695,0,0,0,0
Liberia,Southeastern,River Gee,83560,1,72697,10027,836,0,0,836
Liberia,Southeastern,Sinoe,128100,1,111447,16653,0,0,0,0
Liberia,North Central,Bong,417217,1,350462,62583,4172,0,0,4172
Liberia,North Central,Lofa,346382,1,301353,45030,0,0,0,0
Liberia,North Central,Grand Bassa,277359,1,227434,47151,2774,0,0,2774
Liberia,North Central,River Cess,89464,1,74255,14314,895,0,0,895
Liberia,North Central,Nimba,578037,1,520234,57804,0,0,0,0
Liberia,North-Western Region,Grand Cape Mount,158984,2,120828,36566,1590,0,0,1590
Liberia,North-Western Region,Bomi,105241,1,86297,17891,1052,0,0,1052
Liberia,North-Western Region,Gbarpolu,104327,1,87634,16692,0,0,0,0
Liberia,North-Western Region,Margibi,262634,2,204854,55153,2626,0,0,2626
Liberia,South-Western Region,Montserrado,1399025,2,1105229,279805,13990,0,0,13990
