adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Mali,Kayes,Kayes,685992,1,589953.12,96038.88,0,0,0,0
Mali,Kayes,Bafoulabe,312332,1,265482.2,46849.8,0,0,0,0
Mali,Kayes,Diema,283090,1,237795.6,45294.4,0,0,0,0
Mali,Kayes,Kenieba,263410,1,229166.7,34243.3,0,0,0,0
Mali,Kayes,Kita,578193,1,508809.84,69383.16,0,0,0,0
Mali,Kayes,Nioro,306021,1,247877.01,55083.78,3060.21,0,0,3060.21
Mali,Kayes,Yelimane,235962,1,191129.22,42473.16,2359.62,0,0,2359.62
Mali,Koulikoro,Koulikoro,281469,1,256136.79,25332.21,0,0,0,0
Mali,Koulikoro,Banamba,255267,1,222082.29,33184.71,0,0,0,0
Mali,Koulikoro,Dioila,653435,1,601160.2,52274.8,0,0,0,0
Mali,Koulikoro,Kangaba,134176,1,126125.44,8050.56,0,0,0,0
Mali,Koulikoro,Kati,1278642,1,1086845.7,179009.88,12786.42,0,0,12786.42
Mali,Koulikoro,Kolokani,310722,1,267220.92,37286.64,6214.44,0,0,6214.44
Mali,Koulikoro,Nara,323290,1,271563.6,42027.7,9698.7,0,0,9698.7
Mali,Siakasso,Sikasso,982415,1,835052.75,137538.1,9824.15,0,0,9824.15
Mali,Siakasso,Bougouni,612915,1,514848.6,91937.25,6129.15,0,0,6129.15
Mali,Siakasso,Kadiolo,325355,1,276551.75,48803.25,0,0,0,0
Mali,Siakasso,Kolondieba,269284,1,228891.4,37699.76,2692.84,0,0,2692.84
Mali,Siakasso,Koutiala,775861,1,651723.24,124137.76,0,0,0,0
Mali,Siakasso,Yanfolila,284328,1,235992.24,45492.48,2843.28,0,0,2843.28
Mali,Siakasso,Yorosso,282843,1,231931.26,50911.74,0,0,0,0
Mali,Segou,Segou,930297,1,790752.45,130241.58,9302.97,0,0,9302.97
Mali,Segou,Baroueli,271113,1,227734.92,37955.82,5422.26,0,0,5422.26
Mali,Segou,Bla,379111,1,318453.24,56866.65,3791.11,0,0,3791.11
Mali,Segou,Macina,315496,1,258706.72,47324.4,9464.88,0,0,9464.88
Mali,Segou,Niono,487618,1,399846.76,73142.7,14628.54,0,0,14628.54
Mali,Segou,San,445845,1,370051.35,71335.2,4458.45,0,0,4458.45
Mali,Segou,Tominian,295520,1,239371.2,47283.2,8865.6,0,0,8865.6
Mali,Mopti,Mopti,492970,1,414094.8,59156.4,19718.8,0,0,19718.8
Mali,Mopti,Bandiagara,418873,2,309966.02,83774.6,25132.38,0,0,25132.38
Mali,Mopti,Bankass,353822,2,229984.3,91993.72,31843.98,0,0,31843.98
Mali,Mopti,Djenne,278504,2,164317.36,86336.24,27850.4,0,0,27850.4
Mali,Mopti,Douentza,329567,2,201035.87,92278.76,29661.03,6591.34,0,36252.37
Mali,Mopti,Koro,484527,3,213191.88,169584.45,92060.13,9690.54,0,101750.67
Mali,Mopti,Tenenkou,217716,2,132806.76,63137.64,21771.6,0,0,21771.6
Mali,Mopti,Youwarou,145020,1,120366.6,21753,2900.4,0,0,2900.4
Mali,Tombouctou,Tombouctou,170200,2,125948,37444,6808,0,0,6808
Mali,Tombouctou,Dire,146585,1,121665.55,21987.75,2931.7,0,0,2931.7
Mali,Tombouctou,Goundam,202282,2,129460.48,50570.5,20228.2,2022.82,0,22251.02
Mali,Tombouctou,G.rharous,148419,3,71241.12,44525.7,29683.8,2968.38,0,32652.18
Mali,Tombouctou,Niafunke,234514,2,187611.2,39867.38,7035.42,0,0,7035.42
Mali,Gao,Gao,320232,2,208150.8,89664.96,22416.24,0,0,22416.24
Mali,Gao,Ansongo,176406,2,119956.08,45865.56,10584.36,0,0,10584.36
Mali,Gao,Bourem,155560,3,62224,60668.4,31112,1555.6,0,32667.6
Mali,Gao,Menaka,72802,3,21112.58,34216.94,16016.44,1456.04,0,17472.48
Mali,Kidal,Kidal,44958,2,30571.44,9890.76,4495.8,0,0,4495.8
Mali,Kidal,Abeibara,13832,2,8160.88,3872.96,1798.16,0,0,1798.16
Mali,Kidal,Tessalit,21434,2,14360.78,4929.82,2143.4,0,0,2143.4
Mali,Kidal,Tin-Essako,10777,2,6681.74,2694.25,1401.01,0,0,1401.01
Mali,Bamako,Commune 1,447658,1,376032.72,71625.28,0,0,0,0
Mali,Bamako,Commune 2,213024,1,183200.64,29823.36,0,0,0,0
Mali,Bamako,Commune 3,171994,1,151354.72,20639.28,0,0,0,0
Mali,Bamako,Commune 4,407074,1,337871.42,65131.84,4070.74,0,0,4070.74
Mali,Bamako,Commune 5,552432,1,475091.52,77340.48,0,0,0,0
Mali,Bamako,Commune 6,627819,1,521089.77,100451.04,6278.19,0,0,6278.19
