adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase
Mali,Koulikoro,Nara,361263,2,234820.9389,101153.6352,25288.4088,0,0,25288.4088,2,2,3,NA
Mali,Mopti,Bandiagara,468120,3,46812,234060,140436,46812,0,187248,4,3,3,NA
Mali,Mopti,Bankass,395420,3,90946.6,177939,126534.4,0,0,126534.4,3,3,2,NA
Mali,Mopti,Djenne,311247,3,108936.45,130723.74,71586.81,0,0,71586.81,3,3,2,NA
Mali,Mopti,Douentza,368313,3,36831.3,147325.2,128909.55,55246.95,0,184156.5,3,4,3,NA
Mali,Mopti,Koro_accessible_nov2021,541493,3,119128.46,227427.06,173277.76,21659.72,0,194937.48,3,3,3,NA
Mali,Mopti,Mopti,550928,1,451760.96,71620.64,27546.4,0,0,27546.4,1,1,2,NA
Mali,Mopti,Tenenkou,243313,2,163019.71,58395.12,21898.17,0,0,21898.17,2,3,3,NA
Mali,Mopti,Youwarou,162070,2,111828.3,38896.8,11344.9,0,0,11344.9,2,2,2,NA
Mali,Segou,Baroueli,302963,2,218133.4039,75740.76523,9088.891827,0,0,9088.891827,1,2,3,NA
Mali,Segou,Bla,423649,1,343155.5988,67783.82199,12709.46662,0,0,12709.46662,1,1,2,NA
Mali,Segou,Macina,352561,2,260895.14,81089.03,10576.83,0,0,10576.83,2,2,2,NA
Mali,Segou,Niono,544904,3,217961.6,179818.32,136226,10898.08,0,147124.08,3,3,3,NA
Mali,Segou,San,498223,1,433454.01,49822.3,14946.69,0,0,14946.69,1,1,2,NA
Mali,Segou,Segou,1039588,2,779691,218313.48,41583.52,0,0,41583.52,2,2,2,NA
Mali,Segou,Tominian,330237,2,241073.01,75954.51,13209.48,0,0,13209.48,2,2,3,NA
Mali,Sikasso,Bougouni,684799,1,595775.4122,82175.91892,6847.993243,0,0,6847.993243,1,1,1,NA
Mali,Sikasso,Kadiolo,363514,1,316256.7962,43621.62706,3635.135588,0,0,3635.135588,1,1,2,NA
Mali,Sikasso,Kolondieba,300866,1,261753.6868,36103.95681,3008.663067,0,0,3008.663067,1,1,1,NA
Mali,Sikasso,Koutiala,866857,1,719491.3322,112691.4135,34674.28107,0,0,34674.28107,1,2,2,NA
Mali,Sikasso,Sikasso,1097636,1,932990.5061,131716.3067,32929.07669,0,0,32929.07669,1,1,2,NA
Mali,Sikasso,Yanfolila,317675,1,276376.9793,38120.96266,3176.746889,0,0,3176.746889,1,1,2,NA
Mali,Sikasso,Yorosso,316016,2,249652.2491,50562.48082,15800.77526,0,0,15800.77526,1,2,2,NA
Mali,Taoudenit,Taoudenit,60378,1,48906.18,9660.48,1811.34,0,0,1811.34,1,1,3,NA
Mali,Tombouctou,Dire,163769,2,103174.47,49130.7,11463.83,0,0,11463.83,1,2,3,NA
Mali,Tombouctou,Goundam,225997,2,119778.41,67799.1,38419.49,0,0,38419.49,2,2,3,NA
Mali,Tombouctou,Gourma-Rharous,165818,3,54719.94,61352.66,41454.5,8290.9,0,49745.4,3,3,3,NA
Mali,Tombouctou,Niafunke,262005,2,162443.1,73361.4,26200.5,0,0,26200.5,2,2,3,NA
Mali,Tombouctou,Tombouctou,129776,2,63590.24,51910.4,14275.36,0,0,14275.36,2,2,3,NA
