adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Burkina Faso,Boucle De Mouhoun,Bale,312217,1,256017.94,49954.72,6244.34,0,0,6244.34
Burkina Faso,Centre-Nord,Bam,408003,3,77520.57,163201.2,155041.14,12240.09,0,167281.23
Burkina Faso,Boucle De Mouhoun,Banwa,391135,1,324642.05,62581.6,3911.35,0,0,3911.35
Burkina Faso,Centre-Sud,Bazega,325399,2,244049.25,71587.78,9761.97,0,0,9761.97
Burkina Faso,Sud-Ouest,Bougouriba,151854,1,124520.28,21259.56,6074.16,0,0,6074.16
Burkina Faso,Centre-Est,Boulgou,808091,2,533340.06,242427.3,32323.64,0,0,32323.64
Burkina Faso,Centre-Ouest,Boulkiemde,715870,2,486791.6,207602.3,21476.1,0,0,21476.1
Burkina Faso,Cascades,Comoe,690001,1,648600.94,41400.06,0,0,0,0
Burkina Faso,Plateau Central,Ganzourgou,462233,2,337430.09,120180.58,4622.33,0,0,4622.33
Burkina Faso,Est,Gnagna,611234,3,305617,177257.86,122246.8,6112.34,0,128359.14
Burkina Faso,Est,Gourma,468384,3,229508.16,145199.04,88992.96,4683.84,0,93676.8
Burkina Faso,Hauts-Bassins,Houet,1484133,1,1231830.39,178095.96,74206.65,0,0,74206.65
Burkina Faso,Sud-Ouest,Ioba,271953,2,179488.98,73427.31,19036.71,0,0,19036.71
Burkina Faso,Centre,Kadiogo,3064453,2,2267695.22,704824.19,91933.59,0,0,91933.59
Burkina Faso,Hauts-Bassins,Kenedougou,446627,1,379632.95,58061.51,8932.54,0,0,8932.54
Burkina Faso,Est,Komandjoari,129966,3,44188.44,51986.4,31191.84,2599.32,0,33791.16
Burkina Faso,Est,Kompienga,135288,2,71702.64,45997.92,17587.44,0,0,17587.44
Burkina Faso,Boucle De Mouhoun,Kossi,396969,1,321544.89,63515.04,11909.07,0,0,11909.07
Burkina Faso,Centre-Est,Koulpelgo,395572,1,324369.04,55380.08,15822.88,0,0,15822.88
Burkina Faso,Centre-Est,Kouritenga,492335,2,339711.15,137853.8,14770.05,0,0,14770.05
Burkina Faso,Plateau Central,Kourweogo,193890,2,127967.4,62044.8,3877.8,0,0,3877.8
Burkina Faso,Cascades,Leraba,186133,1,176826.35,9306.65,0,0,0,0
Burkina Faso,Nord,Loroum,210170,3,96678.2,63051,46237.4,4203.4,0,50440.8
Burkina Faso,Boucle De Mouhoun,Mouhoun,433932,1,351484.92,82447.08,0,0,0,0
Burkina Faso,Centre-Sud,Nahouri,233455,1,226451.35,7003.65,0,0,0,0
Burkina Faso,Centre-Nord,Namentenga,487550,3,185269,160891.5,126763,14626.5,0,141389.5
Burkina Faso,Boucle De Mouhoun,Nayala,231984,1,187907.04,39437.28,4639.68,0,0,4639.68
Burkina Faso,Sud-Ouest,Noumbiel,106251,1,86063.31,17000.16,3187.53,0,0,3187.53
Burkina Faso,Plateau Central,Oubritenga,340803,2,248786.19,81792.72,10224.09,0,0,10224.09
Burkina Faso,Sahel,Oudalan,305029,3,112860.73,106760.15,76257.25,9150.87,0,85408.12
Burkina Faso,Nord,Passore,456895,2,228447.5,205602.75,22844.75,0,0,22844.75
Burkina Faso,Sud-Ouest,Poni,382196,1,309578.76,64973.32,7643.92,0,0,7643.92
Burkina Faso,Centre-Ouest,Sanguie,419213,2,272488.45,125763.9,20960.65,0,0,20960.65
Burkina Faso,Centre-Nord,Sanmatenga,882292,3,132343.8,370562.64,344093.88,35291.68,0,379385.56
Burkina Faso,Sahel,Seno,395145,3,189669.6,106689.15,90883.35,7902.9,0,98786.25
Burkina Faso,Centre-Ouest,Sissili,315262,1,277430.56,31526.2,6305.24,0,0,6305.24
Burkina Faso,Sahel,Soum,529371,3,58230.81,238216.95,206454.69,26468.55,0,232923.24
Burkina Faso,Boucle De Mouhoun,Sourou,309312,2,139190.4,123724.8,46396.8,0,0,46396.8
Burkina Faso,Est,Tapoa,537162,2,392128.26,128918.88,16114.86,0,0,16114.86
Burkina Faso,Hauts-Bassins,Tuy,354860,1,301631,46131.8,7097.2,0,0,7097.2
Burkina Faso,Sahel,Yagha,244340,3,109953,73302,56198.2,4886.8,0,61085
Burkina Faso,Nord,Yatenga,800878,3,432474.12,200219.5,160175.6,8008.78,0,168184.38
Burkina Faso,Centre-Ouest,Ziro,277873,1,244528.24,30566.03,2778.73,0,0,2778.73
Burkina Faso,Nord,Zondoma,247211,2,175519.81,61802.75,9888.44,0,0,9888.44
Burkina Faso,Centre-Sud,Zoundweogo,356073,2,270615.48,74775.33,10682.19,0,0,10682.19
