adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35
Ghana,Ashanti,,5549184,1,4994266,554918,0,0,0,0
Ghana,Brong Ahafo,,2672188,1,2458413,213775,0,0,0,0
Ghana,Northern,,2886636,2,2164977,577327,144332,0,0,144332
Ghana,Upper East,,1197094,2,849937,263361,83797,0,0,83797
Ghana,Upper West,,806289,2,909791,227448,59855,0,0,59855
Ghana,Central Region,,2496067,1,2046775,444300,0,0,0,0
Ghana,Eastern,,2964640,1,2638530,326110,0,0,0,0
Ghana,Greater Accra,,4550287,1,3094195,1410589,45503,0,0,45503
Ghana,Volta Region,,2394270,1,2035130,359141,0,0,0,0
Ghana,Western,,2669891,1,2322805,347086,0,0,0,0
