adm0_name,adm1_name,adm2_name,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,FCG_Poor,FCG_Borderline,FCG_Acceptable,FCG_finalphase,HDDS_Phase1,HDDS_Phase2,HDDS_Phase3,HDDS_Phase4,HDDS_Phase5,HDDS_finalphase,HHS_Phase1,HHS_Phase2,HHS_Phase3,HHS_Phase4,HHS_Phase5,HHS_finalphase,LhHCSCat_NoStrategies,LhHCSCat_StressStrategies,LhHCSCat_CrisisStategies,LhHCSCat_EmergencyStrategies,LhHCSCat_finalphase,rCSI_Phase1,rCSI_Phase2,rCSI_Phase3,rCSI_finalphase
Ghana,Oti,NA,759799,1,645829,91176,22794,0,0,22794,1,2,NA,NA,4.6,9.1,86.3,1,95.2,1.4,1.6,0.8,0.9,1,NA,NA,NA,NA,NA,NA,0.7,0.2,0.1,0.1,2,66.6,25.4,8.1,2
Ghana,Savannah,NA,594712,1,508479,74339,11894,0,0,11894,1,1,NA,NA,9.2,18.9,71.9,2,87.9,4.2,3.1,2.6,2.3,1,NA,NA,NA,NA,NA,NA,0.8,0.1,0.1,0.1,2,64.4,28.1,7.5,2
Ghana,Upper East,Bawku Municipal,122641,2,91981,24528,6132,0,0,6132,2,2,NA,NA,6.5,29.9,63.6,2,3.4,5.7,2.3,2.3,86.2,5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.1,0.1,2,71.6,17.2,11.1,2
Ghana,Upper East,Bawku West,117036,2,90118,21066,5852,0,0,5852,2,2,NA,NA,16.7,33.3,50,3,0.4,0.8,0.8,2.3,95.8,5,NA,NA,NA,NA,NA,NA,0.7,0.3,0,0,2,72.3,25,2.7,2
Ghana,Upper East,Binduri,76641,2,53649,19160,3832,0,0,3832,3,1,NA,NA,27.5,37.6,34.9,4,2,0.4,3.1,1.6,92.9,5,NA,NA,NA,NA,NA,NA,0.9,0,0,NA,2,72.2,23.9,3.9,2
Ghana,Upper East,Bolgatanga Municipal,128548,2,96411,25710,6427,0,0,6427,2,2,NA,NA,9.8,32.5,57.6,2,97.3,1.6,0.4,0.4,0.4,1,NA,NA,NA,NA,NA,NA,70,22.2,2.2,5.7,2,72.2,22.4,5.5,2
Ghana,Upper East,Builsa North,70321,2,47818,18987,3516,0,0,3516,2,2,NA,NA,26.3,28.6,45.1,4,90.2,3.4,3.8,1.9,0.8,1,NA,NA,NA,NA,NA,NA,0.7,0.3,0,0,2,63.9,31.6,4.5,2
Ghana,Upper East,Builsa South,45469,2,31374,12277,1819,0,0,1819,2,2,NA,NA,28.5,47.6,24,4,77.9,15.4,4.5,1.1,1.1,2,NA,NA,NA,NA,NA,NA,0.4,0.5,0,0,2,40.1,58.4,1.5,2
Ghana,Upper East,Garu,72634,2,51570,18159,2905,0,0,2905,2,2,NA,NA,8.8,39,52.2,2,0.8,1.6,0.8,4.8,92,5,NA,NA,NA,NA,NA,NA,0.6,0.1,0.2,0.1,2,62.2,37.3,0.4,2
Ghana,Upper East,Kasena-Nankana West,87987,3,41354,26396,15838,4399,0,20237,3,3,NA,NA,36.8,47.7,15.4,4,59,14.7,14.7,7.5,4.1,3,NA,NA,NA,NA,NA,NA,71.1,21.4,46.7,3.8,3,50,32,18,2
Ghana,Upper East,Kasena-Nankana,136875,2,88969,41063,6844,0,0,6844,2,2,NA,NA,16.6,29.8,53.6,3,69.1,6,8.3,11.7,4.9,3,NA,NA,NA,NA,NA,NA,71.7,8.7,69.1,17.4,3,44.5,37,18.5,2
Ghana,Upper East,Pusiga,71779,2,56705,10767,4307,0,0,4307,1,2,NA,NA,13.3,34.8,51.9,3,0.8,1.1,3.4,6.4,88.3,5,NA,NA,NA,NA,NA,NA,0.5,0.2,0.1,0.1,2,82.6,16.3,1.1,1
Ghana,Upper East,Tempane,89155,3,47252,22289,16048,3566,0,19614,3,2,NA,NA,25.6,33.5,41.8,4,4.1,2.3,3,4.5,86.1,5,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0.1,2,52.3,46.6,1.1,2
Ghana,Upper West,NA,868479,1,764262,86848,17370,0,0,17370,1,1,NA,NA,5.5,21.2,73.4,2,89.1,3.7,3.3,1.7,2.3,1,NA,NA,NA,NA,NA,NA,0.8,0.1,0,0,2,76.5,20.6,2.9,2
Ghana,Volta,NA,1907679,1,1716911,152614,38154,0,0,38154,1,1,NA,NA,6.2,12.5,81.3,2,94.3,3,1.5,0.8,0.3,1,NA,NA,NA,NA,NA,NA,0.6,0.2,0.1,0.1,2,70.9,24.5,4.6,2
Ghana,Western North,NA,949094,1,806730,104400,37964,0,0,37964,1,1,NA,NA,8.4,17.3,74.2,2,89.2,3.2,3.9,2.2,1.5,1,NA,NA,NA,NA,NA,NA,0.7,0.2,0,0.1,2,67,29.3,3.7,2
Ghana,Western,NA,2214660,1,1993194,177173,44293,0,0,44293,1,2,NA,NA,2.8,8.5,88.7,1,94.5,2.3,1.4,0.9,0.9,1,NA,NA,NA,NA,NA,NA,0.7,0.2,0.1,0,2,0.7,0.2,0.1,NA
